ID	location   X coord    Y coord  	Z coord
16    world    218.41    221.73    2904.69
3302    world    218.41    221.73    2904.69
3302    world    251.42    219.92    2884.65
16    world    251.42    219.92    2884.65
3302    world    234.96    219.26    2821.08
16    world    234.96    219.26    2821.08
3302    world    136.7    219.13    2853.86
16    world    136.68    219.72    2873.25
16    world    148.59    220.55    2832.95
3302    world    182.89    222.86    2802.03
16    world    214.9    221.69    2801.01
3302    world    214.9    221.69    2801.01
16    world    258.34    219.18    2844.63
3302    world    258.34    219.18    2844.63
16    world    176.57    223.97    2895.18
3302    world    176.57    223.97    2895.18
16    world    168.79    223.01    2863.46
3302    world    168.79    223.01    2863.46
3302    world    176.32    226.21    2826.3
16    world    176.32    226.21    2826.3
3302    world    214.91    219.89    2821.07
16    world    214.91    219.89    2821.07
16    world    258.3    219.38    2864.63
3302    world    258.3    219.38    2864.63
3302    world    231.44    220.97    2884.65
16    world    231.44    220.97    2884.65
16    world    211.44    221.89    2884.7
3302    world    211.44    221.89    2884.7
1040    world    21.73    209.59    3507.91
1040    world    750.69    209.92    3452.34
1040    world    72.02    208.07    3397.83
1040    world    33.41    213.12    3203.09
1040    world    580.05    214.8    3267.88
1040    world    363.94    214.01    3144.95
1040    world    21.01    209.32    2968.82
1040    world    21.07    209.97    2622.32
1479    world    941.32    205.71    3519.71
1023    world    812.68    230.59    3195.69
1027    world    812.68    230.59    3195.69
3311    world    812.68    230.59    3195.69
3311    world    835.96    231.12    3258.65
1027    world    835.96    231.12    3258.65
1023    world    835.96    231.12    3258.65
1023    world    870.67    229.54    3375.8
1027    world    870.67    229.54    3375.8
3311    world    870.67    229.54    3375.8
1030    world    931.8    225.8    3351.19
1035    world    931.8    225.8    3351.19
3314    world    931.8    225.8    3351.19
3317    world    1008.88    220.73    3242.31
1005    world    1008.88    220.73    3242.31
1005    world    944.57    225.1    3240.79
3317    world    944.57    225.1    3240.79
3305    world    181.78    226.89    3030.61
1002    world    181.78    226.89    3030.61
3305    world    113.15    218.74    2998.42
3305    world    107.99    219.28    2943.55
1002    world    107.99    219.28    2943.55
4084    world    837.53    230.14    2724.08
4085    world    675.96    219.01    2800.12
16    world    260.23    220.59    2904.63
3302    world    260.23    220.59    2904.63
16    world    253.39    222.91    2924.67
3302    world    253.39    222.91    2924.67
16    world    258.28    219.06    2824.57
3302    world    258.28    219.06    2824.57
16    world    271.53    220.06    2884.64
3302    world    271.53    220.06    2884.64
16    world    233.43    221.39    2944.88
3302    world    233.43    221.39    2944.88
16    world    253.44    223.44    2944.81
3302    world    253.44    223.44    2944.81
16    world    234.92    220.44    2801.16
3302    world    234.92    220.44    2801.16
28019    world    297.86    223.51    3005.03
27538    world    320.86    270.09    3375.79
27932    world    386.43    266    3299.47
27927    world    316.4    270.09    3370.21
27720    world    173.76    249.75    3140.42
27564    world    375.22    270    3275.35
27569    world    365.2    270    3283.56
27563    world    370.12    270    3279.46
27139    world    374.38    270    3276.47
27059    world    366.24    270    3283.36
27056    world    370.53    270    3279.96
25728    world    917.13    221.28    3409.29
25459    world    353.96    266    3330.7
25440    world    487.1    259.01    3239.42
25237    world    487.16    259.02    3239.05
25231    world    261.29    270.04    3241.96
25236    world    501.02    258    3221.33
25230    world    596.48    266.68    3471.6
25235    world    483.83    266.8    3510.17
25229    world    413.13    266    3200.43
25228    world    423.84    266    3402.85
25234    world    456.82    265.77    3260.75
25233    world    479.53    266.02    3302.44
25227    world    323.92    270.09    3389.33
25232    world    315.6    283.24    3311.32
25226    world    310    278.01    3216.2
24734    world    331.65    270.09    3371.21
24676    world    325.65    266    3355.41
23964    world    352.49    266    3384.99
23671    world    403.95    266    3393.74
23515    world    424.3    270    3285.47
23514    world    424.2    270    3285.37
23513    world    424.1    270    3285.27
23512    world    424    270    3285.17
23256    world    311.35    270    3254.13
22978    world    403.6    266    3210.38
22977    world    428.49    266.01    3502.99
22976    world    289.55    270.01    3260.64
22296    world    336.83    266.02    3356.89
22199    world    217.31    218.85    2856.29
21380    world    442.13    266    3453.41
21380    world    300.56    270    3266.47
21029    world    310.18    270    3254.8
21026    world    308.91    270    3256.06
20210    world    295.13    270.01    3265.81
20210    world    349.13    266    3375.74
19074    world    434.91    292.63    3474.6
18255    world    324.31    270.01    3270.49
18255    world    396.49    266.02    3415.59
18255    world    319.84    270.09    3392.77
16907    world    328.63    266    3350.73
9060    world    351.09    270.09    3237.14
14399    world    330.35    266    3347.69
14356    world    316.47    269.98    3279.35
13935    world    282.6    270    3293.62
13869    world    319.36    270.07    3276.83
13854    world    330.04    270.09    3369.57
13854    world    330.27    270.13    3369.94
13935    world    382.19    265.98    3354.65
13869    world    385.91    266    3300.01
14086    world    653.11    226    3023.54
14086    world    432.33    234.09    3035.4
13489    world    1016.95    223.25    3182.04
13489    world    1013.78    223.25    3195.32
13490    world    1013.73    223.25    3202.35
13490    world    1000.37    223.25    3144.34
13490    world    992.25    223.25    3141.38
13490    world    985.7    223.25    3137.96
13490    world    977.58    223.25    3135
13489    world    958.5    226.67    3139.77
13489    world    967.88    223.25    3136.18
13490    world    949.31    226.67    3153.65
13490    world    945.13    226.67    3163.43
13490    world    942.45    226.67    3169.95
13490    world    952.17    226.67    3148.52
13490    world    934.09    226.67    3183.07
13490    world    929.91    226.67    3192.85
13490    world    1007.58    223.25    3144.36
13490    world    1011.92    223.25    3151.23
13490    world    1016.82    223.25    3167.16
13489    world    1015.16    223.25    3158.35
13489    world    1017.42    223.25    3175.26
13703    world    307.23    270.09    3377.78
13663    world    361.41    266    3323.14
13662    world    332    266    3351.67
13333    world    329.12    266    3348.6
13549    world    966.38    223.25    3245.5
13490    world    1015.3    223.25    3188.09
13490    world    1013.53    223.25    3209.27
13490    world    1009.13    223.25    3225.13
13490    world    992.98    223.25    3248.48
13490    world    927.23    226.67    3199.37
13490    world    923.05    226.67    3209.16
13490    world    973.93    223.25    3243.13
13490    world    980.87    223.25    3250.37
13490    world    936.95    226.67    3177.93
13490    world    951.75    223.25    3241.25
13489    world    1011.67    223.25    3217.5
13489    world    1006.94    223.25    3234
13489    world    998.86    223.25    3242.73
13489    world    987.14    223.25    3251.5
13489    world    969.46    223.25    3252.86
13489    world    960.43    223.25    3237.74
13489    world    935.25    226.67    3229.16
13489    world    928.2    226.67    3219.61
13489    world    943.23    223.25    3236.67
13489    world    955.99    223.25    3249.12
11838    world    190.07    258.51    3208.56
13190    world    329.5    266    3345.88
12960    world    401.09    266    3207.28
12960    world    962    225.1    3197.21
12960    world    441.3    266    3449.17
12960    world    349.47    270.01    3238.53
12960    world    303    270    3265.01
11839    world    896.24    218.08    2729.21
11839    world    898.24    217.87    2724.75
11838    world    897.34    217.92    2726.76
11620    world    175.44    258.81    3295
11620    world    185.56    260.12    3401.46
11620    world    127.68    226.74    3505.35
11620    world    1014.65    218.84    2810.55
11620    world    904.02    216.81    2728.67
11620    world    760.99    217.19    2706.84
11620    world    512.33    219.66    2739.97
11620    world    346.89    231.75    2682.5
11620    world    151.21    217.62    2724.12
11620    world    195.4    217.79    2856.32
11620    world    221.62    218.59    2955.72
11620    world    267.8    234.83    3081.46
12164    world    407.79    266    3299.3
11839    world    680.7    219.54    2806.56
11839    world    676.74    219.33    2804.63
11838    world    678.89    219.38    2805.59
11620    world    680.91    218.37    2796.46
11620    world    669.46    221.02    2808.62
11969    world    677.94    219.6    2807.53
11620    world    236.06    222.49    2596.58
11839    world    234.17    220.33    2590.01
11839    world    229.77    220.33    2592.49
11838    world    231.8    220.35    2591.14
11620    world    211.03    218.16    2584.54
11967    world    230.65    220.05    2589.15
11823    world    197.73    258.42    3212.16
11620    world    199.38    259.65    3205.5
11620    world    258.5    241.37    3102.66
11840    world    198.71    258.37    3224.84
11840    world    178.84    255.77    3218.33
11826    world    193.6    258.46    3211.21
11840    world    194.21    256    3223.87
11840    world    184.04    255.5    3220.15
11840    world    189.16    255.28    3221.78
11651    world    511.25    257.99    3236.66
11608    world    508.94    257.99    3239.63
11647    world    505.54    266    3295.93
11234    world    332.86    270.13    3373.27
11209    world    234.31    219.2    2854.82
11157    world    233.64    219.09    2858.19
8542    world    401.23    266    3207.83
3483    world    402.51    266    3208.57
10228    world    358.08    266    3391.72
9059    world    886.05    227.23    3379.46
6919    world    408.75    266    3432.13
9308    world    516.05    266    3283.16
8542    world    349.78    270.01    3238.17
9098    world    437.58    266    3421.33
3367    world    306.35    270.01    3258.72
8542    world    961.97    225.09    3196.75
